,1972,1973,1974,1975,1976,1977,1978,1980,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1993,1994,1996,1998,2000,2002,2004,2006,2008,2010,2012,2014,2016,2018,,Source
483,2.0,3.0,1.0,2.0,3.0,2.0,,1.0,1.0,,3.0,2.0,,2.0,2.0,,,,2.0,,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,,2.0,2.0,1.0,,
484,3.0,2.0,3.0,3.0,2.0,1.0,,3.0,2.0,,2.0,2.0,,3.0,2.0,,,1.0,3.0,,1.0,2.0,0.0,,,3.0,1.0,,,2.0,,2.0,,
485,2.0,2.0,2.0,2.0,3.0,3.0,,3.0,2.0,,3.0,3.0,,3.0,,,,2.0,3.0,2.0,3.0,3.0,2.0,2.0,,3.0,2.0,3.0,1.0,,2.0,0.0,,
486,3.0,2.0,2.0,3.0,3.0,3.0,,3.0,3.0,,2.0,2.0,,2.0,,3.0,,,2.0,,2.0,3.0,2.0,2.0,,3.0,2.0,2.0,,,,3.0,,
487,2.0,2.0,3.0,1.0,0.0,2.0,,0.0,2.0,,3.0,2.0,,3.0,3.0,2.0,,2.0,3.0,,2.0,2.0,,,,,3.0,,,3.0,2.0,,,
488,3.0,3.0,3.0,1.0,1.0,3.0,,1.0,3.0,,2.0,2.0,,2.0,1.0,,1.0,3.0,,2.0,,3.0,1.0,1.0,1.0,2.0,,2.0,2.0,2.0,2.0,,,
489,2.0,2.0,3.0,3.0,1.0,2.0,,2.0,3.0,,2.0,1.0,,2.0,,2.0,2.0,,1.0,3.0,3.0,3.0,,3.0,2.0,2.0,,3.0,0.0,2.0,1.0,2.0,,
490,3.0,1.0,3.0,2.0,2.0,1.0,,2.0,1.0,,2.0,2.0,,2.0,3.0,2.0,1.0,2.0,,2.0,1.0,3.0,2.0,2.0,2.0,3.0,,,,1.0,2.0,,,
491,2.0,2.0,0.0,3.0,2.0,2.0,,2.0,3.0,,1.0,1.0,,2.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,,1.0,2.0,2.0,1.0,3.0,,3.0,,
492,1.0,2.0,3.0,2.0,2.0,2.0,,2.0,2.0,,2.0,3.0,,2.0,,2.0,3.0,1.0,2.0,,2.0,2.0,3.0,2.0,1.0,,,,,,,3.0,,
493,3.0,2.0,2.0,0.0,2.0,1.0,,0.0,1.0,,2.0,2.0,,3.0,,,,,3.0,1.0,3.0,2.0,3.0,,3.0,1.0,,1.0,,1.0,2.0,3.0,,
494,0.0,3.0,2.0,2.0,3.0,2.0,,3.0,3.0,,3.0,2.0,,2.0,3.0,,3.0,3.0,,1.0,2.0,1.0,,2.0,,1.0,,3.0,,2.0,,3.0,,
495,2.0,2.0,1.0,1.0,3.0,2.0,,2.0,1.0,,3.0,2.0,,3.0,3.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0,,,1.0,2.0,,,2.0,,2.0,1.0,,
496,3.0,1.0,1.0,1.0,2.0,1.0,,2.0,2.0,,2.0,3.0,,2.0,0.0,2.0,3.0,,2.0,,2.0,,2.0,,2.0,,0.0,3.0,,1.0,3.0,3.0,,
497,1.0,3.0,1.0,3.0,2.0,3.0,,2.0,3.0,,1.0,2.0,,2.0,3.0,2.0,,3.0,,2.0,0.0,3.0,3.0,3.0,,2.0,0.0,2.0,2.0,2.0,,1.0,,
498,2.0,3.0,3.0,2.0,2.0,1.0,,1.0,1.0,,2.0,2.0,,0.0,2.0,,3.0,3.0,,,1.0,2.0,,2.0,0.0,1.0,3.0,,,2.0,2.0,,,
499,0.0,1.0,2.0,3.0,3.0,0.0,,2.0,1.0,,2.0,3.0,,3.0,,2.0,2.0,,2.0,1.0,0.0,3.0,2.0,,1.0,,3.0,,3.0,1.0,,3.0,,
500,3.0,3.0,1.0,2.0,3.0,2.0,,0.0,1.0,,2.0,3.0,,3.0,2.0,3.0,2.0,2.0,,1.0,0.0,2.0,3.0,2.0,,3.0,1.0,,,2.0,1.0,,,
501,1.0,0.0,1.0,2.0,2.0,2.0,,2.0,3.0,,1.0,1.0,,1.0,1.0,,,,2.0,3.0,0.0,0.0,1.0,,,2.0,,3.0,2.0,2.0,1.0,3.0,,
502,2.0,2.0,1.0,2.0,0.0,2.0,,3.0,2.0,,2.0,2.0,,1.0,,3.0,3.0,,3.0,1.0,3.0,0.0,2.0,1.0,,2.0,1.0,,2.0,3.0,2.0,2.0,,
503,2.0,2.0,2.0,2.0,2.0,2.0,,1.0,1.0,,2.0,2.0,,3.0,2.0,,3.0,0.0,3.0,2.0,2.0,2.0,1.0,2.0,,,2.0,3.0,2.0,2.0,1.0,2.0,,
504,3.0,2.0,3.0,1.0,2.0,0.0,,3.0,2.0,,1.0,3.0,,2.0,2.0,2.0,2.0,2.0,3.0,,3.0,2.0,3.0,1.0,1.0,3.0,3.0,,1.0,,2.0,,,
505,2.0,2.0,2.0,2.0,1.0,2.0,,2.0,2.0,,0.0,2.0,,2.0,,,1.0,1.0,3.0,1.0,,1.0,2.0,,2.0,3.0,2.0,2.0,,,,0.0,,
506,3.0,3.0,3.0,3.0,2.0,3.0,,2.0,1.0,,1.0,2.0,,3.0,,,2.0,,2.0,,1.0,0.0,3.0,1.0,,0.0,3.0,3.0,2.0,2.0,3.0,,,
507,1.0,3.0,3.0,2.0,2.0,3.0,,3.0,2.0,,2.0,3.0,,1.0,,3.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,,2.0,2.0,,1.0,,
508,3.0,1.0,3.0,2.0,2.0,3.0,,2.0,2.0,,0.0,3.0,,1.0,,2.0,1.0,2.0,,,,2.0,3.0,,,1.0,,0.0,2.0,,1.0,2.0,,
509,2.0,3.0,3.0,3.0,3.0,1.0,,3.0,3.0,,2.0,2.0,,3.0,,2.0,,,2.0,3.0,3.0,3.0,2.0,0.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,,,
510,3.0,3.0,1.0,0.0,2.0,3.0,,2.0,3.0,,2.0,3.0,,2.0,,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,,3.0,2.0,,,,3.0,,1.0,,
511,2.0,2.0,1.0,3.0,3.0,2.0,,2.0,2.0,,2.0,2.0,,2.0,3.0,,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,,1.0,3.0,2.0,3.0,2.0,3.0,2.0,,
512,3.0,1.0,1.0,2.0,2.0,2.0,,1.0,2.0,,3.0,2.0,,3.0,3.0,3.0,,,,,,3.0,,,,,,,2.0,1.0,2.0,2.0,,
513,2.0,2.0,3.0,3.0,3.0,3.0,,3.0,2.0,,3.0,2.0,,3.0,,3.0,1.0,1.0,3.0,,2.0,3.0,3.0,2.0,2.0,1.0,,2.0,3.0,3.0,2.0,2.0,,
514,2.0,3.0,3.0,3.0,2.0,2.0,,3.0,2.0,,3.0,1.0,,2.0,3.0,3.0,,,2.0,3.0,2.0,2.0,2.0,,,2.0,3.0,,3.0,,2.0,2.0,,
515,2.0,1.0,1.0,2.0,3.0,2.0,,3.0,1.0,,3.0,2.0,,2.0,3.0,2.0,,2.0,3.0,2.0,2.0,0.0,2.0,1.0,,1.0,,2.0,3.0,2.0,,3.0,,
516,2.0,0.0,1.0,2.0,1.0,1.0,,3.0,3.0,,2.0,2.0,,0.0,,,,2.0,2.0,1.0,,3.0,,,3.0,2.0,2.0,2.0,,3.0,3.0,2.0,,
517,2.0,3.0,2.0,2.0,1.0,2.0,,2.0,1.0,,2.0,3.0,,2.0,,,0.0,,,1.0,2.0,3.0,,2.0,2.0,,3.0,3.0,1.0,2.0,2.0,2.0,,
518,3.0,2.0,3.0,1.0,2.0,3.0,,3.0,1.0,,1.0,2.0,,2.0,0.0,,1.0,2.0,3.0,,3.0,3.0,2.0,2.0,,2.0,,,2.0,2.0,2.0,2.0,,
519,1.0,3.0,3.0,3.0,3.0,2.0,,2.0,3.0,,3.0,2.0,,1.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,,3.0,2.0,3.0,1.0,,,,,
520,3.0,3.0,2.0,2.0,3.0,3.0,,3.0,2.0,,2.0,2.0,,2.0,3.0,1.0,1.0,,,2.0,2.0,3.0,3.0,,2.0,1.0,,,,,0.0,1.0,,
521,2.0,3.0,3.0,3.0,2.0,0.0,,2.0,1.0,,3.0,2.0,,1.0,,3.0,1.0,2.0,,2.0,2.0,3.0,1.0,2.0,,,,3.0,2.0,2.0,3.0,,,
522,2.0,1.0,2.0,1.0,3.0,1.0,,3.0,1.0,,2.0,2.0,,3.0,2.0,,,3.0,1.0,3.0,1.0,2.0,3.0,1.0,,1.0,1.0,,2.0,1.0,2.0,,,
523,0.0,3.0,2.0,2.0,2.0,3.0,,2.0,3.0,,2.0,0.0,,2.0,,3.0,,3.0,,,2.0,3.0,1.0,,,,2.0,,1.0,2.0,2.0,1.0,,
524,2.0,3.0,1.0,2.0,0.0,2.0,,1.0,1.0,,1.0,1.0,,2.0,3.0,2.0,,2.0,,2.0,2.0,0.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,,,2.0,,
525,1.0,3.0,1.0,2.0,3.0,2.0,,1.0,2.0,,2.0,0.0,,2.0,3.0,2.0,1.0,2.0,,2.0,,3.0,2.0,1.0,,3.0,2.0,2.0,,1.0,,,,
526,1.0,1.0,3.0,3.0,2.0,2.0,,2.0,1.0,,0.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,1.0,,2.0,,,2.0,1.0,,3.0,2.0,,
527,3.0,2.0,0.0,1.0,2.0,1.0,,3.0,2.0,,3.0,3.0,,2.0,1.0,,3.0,,,3.0,,3.0,2.0,3.0,,2.0,,3.0,,1.0,1.0,,,
528,1.0,3.0,2.0,2.0,2.0,3.0,,2.0,2.0,,1.0,2.0,,1.0,1.0,3.0,2.0,2.0,0.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,,,1.0,,2.0,2.0,,
529,2.0,3.0,2.0,3.0,2.0,2.0,,3.0,2.0,,2.0,3.0,,3.0,,,,1.0,3.0,2.0,1.0,2.0,1.0,,,3.0,,,,3.0,3.0,1.0,,
530,2.0,3.0,3.0,2.0,2.0,3.0,,1.0,2.0,,3.0,2.0,,2.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,2.0,1.0,3.0,3.0,2.0,3.0,,2.0,1.0,,1.0,,
531,3.0,3.0,3.0,3.0,0.0,0.0,,2.0,2.0,,2.0,3.0,,1.0,2.0,0.0,1.0,2.0,,,3.0,2.0,2.0,1.0,,,3.0,3.0,,,3.0,,,
532,3.0,2.0,3.0,2.0,1.0,3.0,,2.0,1.0,,1.0,2.0,,1.0,2.0,2.0,2.0,,3.0,,1.0,1.0,,1.0,1.0,3.0,2.0,2.0,2.0,,,,,
533,3.0,3.0,2.0,3.0,2.0,3.0,,2.0,3.0,,2.0,2.0,,3.0,3.0,,2.0,3.0,,,3.0,2.0,2.0,,,2.0,3.0,,,1.0,2.0,2.0,,
534,0.0,3.0,2.0,3.0,2.0,2.0,,2.0,1.0,,2.0,2.0,,1.0,3.0,,3.0,,2.0,,3.0,3.0,,3.0,,2.0,1.0,3.0,2.0,1.0,,2.0,,
535,2.0,0.0,3.0,2.0,2.0,2.0,,3.0,1.0,,1.0,2.0,,0.0,1.0,2.0,3.0,2.0,2.0,2.0,,2.0,2.0,,1.0,2.0,1.0,0.0,1.0,1.0,1.0,3.0,,
536,2.0,2.0,3.0,2.0,2.0,1.0,,2.0,2.0,,0.0,3.0,,3.0,2.0,,2.0,2.0,,3.0,3.0,2.0,3.0,3.0,,,3.0,2.0,,2.0,1.0,,,
537,2.0,2.0,2.0,2.0,2.0,3.0,,3.0,3.0,,2.0,3.0,,2.0,,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,,3.0,3.0,2.0,,2.0,2.0,2.0,3.0,,
538,3.0,2.0,3.0,2.0,2.0,3.0,,2.0,3.0,,2.0,3.0,,1.0,2.0,,3.0,1.0,2.0,,3.0,3.0,2.0,1.0,3.0,3.0,,2.0,3.0,3.0,2.0,1.0,,
539,3.0,3.0,1.0,2.0,2.0,2.0,,2.0,3.0,,2.0,2.0,,2.0,2.0,,,,2.0,0.0,2.0,3.0,,2.0,,3.0,3.0,,1.0,,,2.0,,
540,2.0,3.0,2.0,3.0,3.0,1.0,,3.0,2.0,,3.0,2.0,,3.0,1.0,3.0,2.0,2.0,,3.0,2.0,3.0,3.0,3.0,,0.0,1.0,,1.0,3.0,,2.0,,
541,2.0,2.0,2.0,3.0,3.0,3.0,,2.0,2.0,,3.0,3.0,,3.0,1.0,2.0,,2.0,3.0,3.0,3.0,0.0,2.0,2.0,,1.0,,,2.0,2.0,2.0,,,
542,1.0,3.0,1.0,3.0,3.0,3.0,,3.0,3.0,,3.0,3.0,,2.0,1.0,,2.0,2.0,2.0,,,2.0,2.0,,3.0,3.0,,3.0,3.0,,,2.0,,
543,2.0,2.0,3.0,1.0,2.0,3.0,,1.0,2.0,,1.0,2.0,,1.0,2.0,3.0,,,2.0,,2.0,1.0,2.0,2.0,,,,1.0,,3.0,,3.0,,
544,1.0,3.0,2.0,3.0,1.0,0.0,,2.0,2.0,,3.0,2.0,,3.0,3.0,,3.0,,3.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,3.0,,3.0,,2.0,,,
545,2.0,1.0,2.0,1.0,1.0,2.0,,0.0,2.0,,1.0,0.0,,1.0,2.0,3.0,2.0,2.0,3.0,,3.0,0.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,,,0.0,,
546,2.0,2.0,1.0,2.0,2.0,2.0,,3.0,1.0,,1.0,3.0,,2.0,,2.0,2.0,2.0,,1.0,1.0,1.0,2.0,2.0,,2.0,,3.0,,2.0,1.0,1.0,,
547,3.0,2.0,1.0,2.0,1.0,2.0,,2.0,3.0,,3.0,3.0,,1.0,,3.0,2.0,3.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,,,3.0,2.0,2.0,3.0,1.0,,
548,2.0,2.0,2.0,3.0,3.0,0.0,,3.0,3.0,,1.0,3.0,,3.0,,1.0,,2.0,2.0,,,3.0,1.0,,,2.0,2.0,,,3.0,,1.0,,
549,2.0,2.0,3.0,2.0,3.0,2.0,,2.0,3.0,,3.0,1.0,,2.0,,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,,2.0,,3.0,1.0,1.0,3.0,3.0,,
550,3.0,1.0,2.0,3.0,3.0,2.0,,0.0,3.0,,2.0,2.0,,0.0,2.0,,1.0,2.0,2.0,0.0,,2.0,,3.0,2.0,2.0,2.0,2.0,,,,3.0,,
551,2.0,2.0,3.0,1.0,2.0,2.0,,2.0,0.0,,2.0,0.0,,3.0,2.0,1.0,3.0,,1.0,0.0,0.0,2.0,0.0,2.0,,2.0,2.0,,,3.0,2.0,,,
552,2.0,1.0,2.0,2.0,2.0,2.0,,2.0,1.0,,2.0,3.0,,2.0,2.0,,,2.0,2.0,,1.0,2.0,2.0,,,2.0,2.0,2.0,2.0,3.0,,2.0,,
553,2.0,0.0,3.0,3.0,3.0,2.0,,3.0,3.0,,2.0,2.0,,3.0,1.0,,3.0,3.0,3.0,,3.0,2.0,,1.0,,2.0,,1.0,,0.0,,3.0,,
554,3.0,1.0,3.0,1.0,3.0,3.0,,2.0,3.0,,3.0,2.0,,2.0,,3.0,,,,3.0,1.0,2.0,2.0,,,2.0,,3.0,2.0,3.0,2.0,,,
555,3.0,2.0,0.0,0.0,1.0,3.0,,2.0,3.0,,2.0,0.0,,2.0,,,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,,3.0,2.0,,,,1.0,2.0,,
556,1.0,2.0,3.0,2.0,2.0,2.0,,2.0,2.0,,2.0,3.0,,2.0,3.0,3.0,3.0,2.0,,,,2.0,1.0,,,,2.0,2.0,1.0,1.0,2.0,,,
557,1.0,3.0,3.0,3.0,2.0,3.0,,2.0,3.0,,2.0,3.0,,3.0,3.0,2.0,,,,3.0,,3.0,3.0,2.0,1.0,3.0,2.0,2.0,,1.0,2.0,2.0,,
558,2.0,2.0,1.0,1.0,0.0,3.0,,2.0,3.0,,2.0,3.0,,3.0,2.0,1.0,1.0,2.0,2.0,1.0,,3.0,3.0,,2.0,,,2.0,3.0,0.0,3.0,,,
559,3.0,3.0,3.0,3.0,1.0,1.0,,3.0,3.0,,3.0,3.0,,2.0,,2.0,2.0,,3.0,2.0,0.0,2.0,,3.0,,2.0,,,1.0,2.0,,3.0,,
560,2.0,1.0,2.0,2.0,1.0,3.0,,2.0,2.0,,2.0,1.0,,2.0,3.0,3.0,,2.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,,2.0,2.0,1.0,,2.0,,,
561,2.0,3.0,3.0,1.0,2.0,1.0,,3.0,1.0,,3.0,2.0,,0.0,3.0,3.0,,,2.0,2.0,0.0,3.0,,3.0,2.0,2.0,1.0,,0.0,2.0,1.0,,,
562,3.0,3.0,2.0,2.0,2.0,1.0,,1.0,3.0,,0.0,2.0,,2.0,1.0,,2.0,2.0,1.0,,3.0,3.0,2.0,2.0,,3.0,2.0,1.0,1.0,,3.0,2.0,,
563,2.0,3.0,2.0,2.0,1.0,1.0,,0.0,2.0,,3.0,2.0,,3.0,2.0,,,,2.0,3.0,,2.0,2.0,,,3.0,2.0,1.0,1.0,2.0,2.0,2.0,,
564,1.0,3.0,2.0,2.0,2.0,2.0,,2.0,2.0,,3.0,2.0,,2.0,3.0,,,2.0,1.0,,3.0,3.0,1.0,3.0,,3.0,2.0,2.0,3.0,,3.0,2.0,,
565,2.0,3.0,2.0,3.0,2.0,3.0,,1.0,0.0,,3.0,3.0,,3.0,2.0,,,3.0,3.0,2.0,3.0,2.0,2.0,3.0,,2.0,,2.0,2.0,,1.0,2.0,,
566,2.0,2.0,1.0,2.0,2.0,2.0,,2.0,1.0,,3.0,3.0,,2.0,1.0,1.0,1.0,3.0,1.0,,2.0,2.0,2.0,,2.0,1.0,2.0,,,3.0,3.0,,,
567,0.0,2.0,2.0,1.0,3.0,3.0,,3.0,2.0,,3.0,3.0,,3.0,2.0,3.0,,,,3.0,2.0,2.0,,0.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,,
568,1.0,3.0,1.0,3.0,1.0,2.0,,2.0,0.0,,2.0,2.0,,3.0,,3.0,3.0,2.0,,1.0,2.0,1.0,2.0,1.0,,2.0,,1.0,3.0,3.0,,,,
569,2.0,1.0,3.0,2.0,3.0,2.0,,1.0,1.0,,1.0,3.0,,2.0,,2.0,1.0,2.0,3.0,2.0,2.0,,2.0,0.0,2.0,2.0,,,2.0,3.0,1.0,,,
570,2.0,3.0,1.0,2.0,2.0,3.0,,3.0,1.0,,2.0,3.0,,1.0,2.0,3.0,,,,,3.0,1.0,1.0,2.0,2.0,,2.0,1.0,2.0,2.0,,,,
571,2.0,0.0,3.0,3.0,2.0,3.0,,3.0,2.0,,2.0,3.0,,2.0,,3.0,,3.0,,1.0,2.0,2.0,2.0,2.0,,,,,2.0,,2.0,3.0,,
572,1.0,3.0,3.0,2.0,2.0,1.0,,0.0,3.0,,,3.0,,0.0,1.0,1.0,,1.0,,2.0,2.0,0.0,1.0,1.0,3.0,2.0,1.0,2.0,,2.0,2.0,,,
573,1.0,2.0,3.0,2.0,2.0,2.0,,2.0,1.0,,3.0,2.0,,3.0,2.0,,2.0,2.0,,3.0,3.0,2.0,2.0,2.0,,2.0,2.0,,2.0,1.0,,2.0,,
574,2.0,0.0,2.0,3.0,3.0,1.0,,1.0,2.0,,2.0,1.0,,2.0,3.0,,,2.0,1.0,0.0,2.0,3.0,3.0,,2.0,1.0,1.0,3.0,3.0,,1.0,0.0,,
575,1.0,2.0,3.0,1.0,3.0,2.0,,1.0,3.0,,3.0,2.0,,3.0,2.0,,3.0,1.0,,,2.0,2.0,1.0,2.0,1.0,2.0,,2.0,0.0,2.0,,1.0,,
576,2.0,3.0,3.0,0.0,2.0,1.0,,1.0,2.0,,0.0,1.0,,2.0,2.0,2.0,,2.0,,2.0,3.0,2.0,,,,1.0,,2.0,0.0,,2.0,3.0,,
577,2.0,2.0,3.0,3.0,3.0,0.0,,1.0,1.0,,1.0,1.0,,3.0,,3.0,0.0,3.0,,2.0,2.0,3.0,2.0,2.0,2.0,,2.0,3.0,,,0.0,1.0,,
578,1.0,0.0,3.0,1.0,2.0,2.0,,3.0,2.0,,2.0,3.0,,2.0,3.0,2.0,,,2.0,1.0,,2.0,3.0,,,2.0,3.0,,2.0,,,,,
579,3.0,3.0,2.0,1.0,3.0,2.0,,2.0,0.0,,0.0,3.0,,2.0,,,3.0,3.0,2.0,,2.0,2.0,2.0,2.0,3.0,,,3.0,,,3.0,1.0,,
580,0.0,2.0,0.0,1.0,2.0,1.0,,3.0,2.0,,1.0,3.0,,3.0,2.0,,,,1.0,,3.0,3.0,3.0,,,,,2.0,2.0,2.0,1.0,,,
581,3.0,2.0,2.0,2.0,2.0,2.0,,3.0,1.0,,2.0,2.0,,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,,3.0,,3.0,,2.0,,
582,2.0,3.0,3.0,2.0,1.0,2.0,,3.0,2.0,,3.0,3.0,,3.0,2.0,3.0,,,1.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,,,2.0,,3.0,1.0,,
583,3.0,2.0,2.0,3.0,3.0,2.0,,2.0,3.0,,1.0,3.0,,2.0,1.0,3.0,2.0,,,3.0,2.0,2.0,2.0,2.0,1.0,1.0,,1.0,,2.0,2.0,,,
584,3.0,1.0,2.0,2.0,2.0,3.0,,1.0,2.0,,2.0,2.0,,2.0,,2.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,,,2.0,1.0,2.0,2.0,1.0,,2.0,,
585,2.0,3.0,3.0,2.0,2.0,1.0,,2.0,0.0,,2.0,2.0,,2.0,3.0,2.0,2.0,,,2.0,3.0,2.0,2.0,0.0,,2.0,3.0,2.0,2.0,3.0,1.0,,,
586,2.0,1.0,3.0,2.0,1.0,2.0,,2.0,2.0,,1.0,2.0,,1.0,2.0,2.0,2.0,3.0,0.0,2.0,,2.0,2.0,1.0,3.0,2.0,,,,3.0,,,,
587,2.0,3.0,2.0,3.0,3.0,2.0,,2.0,1.0,,1.0,2.0,,2.0,2.0,,2.0,,2.0,,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,,,,
588,2.0,2.0,3.0,3.0,2.0,2.0,,3.0,3.0,,3.0,1.0,,3.0,,2.0,,3.0,,,2.0,3.0,3.0,,,2.0,2.0,1.0,,1.0,1.0,2.0,,
589,3.0,1.0,1.0,3.0,3.0,2.0,,3.0,3.0,,1.0,2.0,,3.0,2.0,,1.0,,1.0,0.0,3.0,2.0,2.0,,,,3.0,2.0,3.0,2.0,3.0,,,
590,2.0,3.0,1.0,3.0,0.0,3.0,,2.0,0.0,,3.0,2.0,,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,,3.0,1.0,2.0,1.0,,,
591,3.0,3.0,2.0,3.0,1.0,3.0,,2.0,3.0,,2.0,3.0,,1.0,,3.0,1.0,2.0,,1.0,3.0,2.0,3.0,,2.0,,,,,1.0,2.0,2.0,,
592,3.0,2.0,3.0,0.0,2.0,1.0,,2.0,1.0,,3.0,3.0,,3.0,,3.0,2.0,2.0,2.0,,3.0,3.0,2.0,2.0,,2.0,2.0,2.0,1.0,1.0,2.0,,,
593,2.0,1.0,2.0,3.0,2.0,3.0,,1.0,2.0,,3.0,3.0,,2.0,1.0,,,,,1.0,3.0,3.0,,2.0,3.0,2.0,1.0,3.0,2.0,,1.0,3.0,,
594,3.0,2.0,1.0,1.0,3.0,1.0,,2.0,3.0,,1.0,2.0,,2.0,2.0,,3.0,3.0,0.0,,2.0,3.0,1.0,,,3.0,,1.0,3.0,,1.0,,,
595,3.0,1.0,2.0,3.0,3.0,2.0,,1.0,3.0,,2.0,1.0,,2.0,,2.0,2.0,,0.0,,2.0,3.0,2.0,2.0,,,,2.0,3.0,1.0,3.0,,,
596,2.0,2.0,1.0,3.0,2.0,2.0,,1.0,0.0,,1.0,3.0,,3.0,,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,,3.0,1.0,,,0.0,,3.0,,
597,3.0,3.0,0.0,3.0,2.0,1.0,,2.0,0.0,,2.0,1.0,,3.0,1.0,,,2.0,3.0,1.0,3.0,1.0,2.0,,,2.0,3.0,2.0,3.0,3.0,2.0,2.0,,
598,3.0,3.0,3.0,2.0,2.0,3.0,,2.0,3.0,,3.0,2.0,,1.0,,,,,2.0,3.0,2.0,2.0,,2.0,,,,2.0,,2.0,3.0,,,
599,1.0,3.0,1.0,3.0,3.0,1.0,,1.0,2.0,,3.0,3.0,,3.0,3.0,,,3.0,2.0,,2.0,1.0,3.0,,0.0,2.0,2.0,2.0,3.0,2.0,,,,
600,3.0,0.0,3.0,2.0,2.0,2.0,,3.0,0.0,,1.0,3.0,,1.0,2.0,1.0,3.0,2.0,,2.0,1.0,3.0,,2.0,2.0,2.0,2.0,3.0,3.0,,2.0,0.0,,
601,2.0,2.0,3.0,1.0,1.0,2.0,,2.0,0.0,,3.0,1.0,,3.0,2.0,,3.0,3.0,2.0,,2.0,3.0,2.0,,2.0,3.0,,,,,,,,
602,2.0,3.0,3.0,2.0,3.0,1.0,,1.0,2.0,,1.0,3.0,,2.0,2.0,,1.0,,1.0,3.0,3.0,2.0,2.0,2.0,,2.0,3.0,2.0,3.0,3.0,2.0,,,
603,3.0,2.0,2.0,2.0,0.0,2.0,,1.0,1.0,,3.0,2.0,,2.0,3.0,3.0,0.0,3.0,2.0,2.0,,3.0,2.0,2.0,,3.0,,2.0,3.0,3.0,2.0,2.0,,
604,2.0,2.0,2.0,2.0,1.0,2.0,,2.0,1.0,,2.0,1.0,,3.0,3.0,,3.0,,1.0,2.0,3.0,2.0,2.0,2.0,,1.0,3.0,0.0,,,2.0,,,
605,2.0,1.0,3.0,1.0,1.0,3.0,,2.0,2.0,,2.0,2.0,,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,,,,2.0,2.0,,0.0,,
606,1.0,3.0,3.0,2.0,3.0,1.0,,2.0,0.0,,2.0,1.0,,0.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,0.0,3.0,2.0,2.0,3.0,,,,,2.0,,,
607,2.0,2.0,2.0,3.0,2.0,2.0,,1.0,3.0,,3.0,1.0,,2.0,3.0,2.0,3.0,,,3.0,0.0,2.0,,0.0,,1.0,3.0,3.0,1.0,,,2.0,,
608,2.0,3.0,2.0,0.0,1.0,0.0,,1.0,2.0,,3.0,1.0,,2.0,,3.0,,3.0,1.0,3.0,,1.0,2.0,2.0,,,,,,,1.0,2.0,,
609,1.0,2.0,1.0,1.0,1.0,2.0,,2.0,2.0,,2.0,3.0,,3.0,,,2.0,,3.0,,2.0,2.0,2.0,,3.0,2.0,2.0,2.0,2.0,,,2.0,,
610,2.0,3.0,1.0,0.0,3.0,0.0,,1.0,0.0,,2.0,3.0,,2.0,,2.0,3.0,3.0,,0.0,1.0,3.0,2.0,2.0,,0.0,2.0,1.0,,3.0,3.0,2.0,,
611,0.0,3.0,2.0,2.0,1.0,0.0,,3.0,3.0,,1.0,3.0,,3.0,0.0,3.0,,,1.0,,2.0,3.0,1.0,2.0,,3.0,2.0,2.0,2.0,2.0,1.0,2.0,,
612,1.0,3.0,1.0,1.0,1.0,2.0,,1.0,1.0,,2.0,2.0,,3.0,,,3.0,3.0,3.0,2.0,2.0,3.0,3.0,,,1.0,0.0,,3.0,,1.0,2.0,,
